Email Text,Email Type,Phishing,Ground Truth,Reasoning,Confidence
"Notice, this is an urgent notice regarding your account. Your access will expire soon. To avoid interruption, act now and follow the instructions immediately. This is time sensitive and ends soon.

Keywords: don't wait, now, instantly, expires, expires today, limited offer

IT Desk,
Taylor Garcia",Phishing Email,yes,yes,"Creates extreme urgency, threat of account expiration, and a generic sender, all common phishing tactics.",100
"Dear customer, this is an urgent notice regarding your account. Your access will expire soon. To avoid interruption, act now and follow the instructions immediately. This is time sensitive and ends soon.

Keywords: hurry, ends soon, expires, asap

Sincerely,
Sam Brown",Phishing Email,yes,yes,"Uses high urgency, generic greeting, and warns of account expiration without specific details, typical of phishing to pressure immediate action.",100
"Subject: Onboarding checklist

Please find the minutes from our last meeting. Action items are listed at the end for convenience.

Let me know if the timing works for you.

Best,
Riley Lee",Safe Email,no,no,"No obvious phishing indicators like malicious links, urgent requests, or suspicious requests for personal information in the email text provided.",90
"Dear user, this is the bank compliance team. There are policy violations on your account. To remain in good standing, follow the confidential steps to review your account today. Failure to respond may result in a hold.

Keywords: customs police human resources

Sincerely,
Morgan Brown",Phishing Email,yes,yes,"Uses generic greeting, creates false urgency/fear of account hold, demands immediate action via ""confidential steps,"" and lacks personalization/specifics.",95
"Notice, I remembered you mentioning the children's hospital charity gala where we ran into each other. I'm a stranded traveler right now; the hotel is asking for payment verification to extend stay. If you could assist with an emergency loan, I can provide replacement cards soon—trust building is important to me.

Keywords: personal story, ran into, medical conference, transfer back

IT Desk,
Avery Kim",Phishing Email,yes,yes,"Attempts social engineering (familiarity, urgency, distress) to solicit an emergency loan.",95
"Notice, I remembered you mentioning the children's hospital charity gala where we ran into each other. I'm a stranded traveler right now; the hotel is asking for payment verification to extend stay. If you could assist with an emergency loan, I can provide replacement cards soon—trust building is important to me.

Keywords: hotel asking, medical conference, understand these, unusual, emergency loan, stranded traveler

Account Services,
Riley Martinez",Phishing Email,yes,yes,"The email uses social engineering by fabricating a past connection, creates urgency with a ""stranded traveler"" story, and requests an ""emergency loan"" with vague repayment promises, all classic scam tactics.",98
"Subject: Classroom logistics

Sharing the revised documentation with examples. The new endpoints are described in section two.

Feel free to add notes before we meet.

Best,
Jamie Kim",Safe Email,no,no,"The email content lacks typical phishing indicators like suspicious links, requests for personal information, urgency, or unusual grammar.",85
"Attention, this is an urgent notice regarding your account. Your access will expire soon. To avoid interruption, act now and follow the instructions immediately. This is time sensitive and ends soon.

Keywords: act fast, instantly, 48 hours, limited time, hurry, final notice

Regards,
Cameron Patel",Phishing Email,yes,yes,"Uses strong urgency (""urgent notice"", ""expire soon"", ""act now"", ""immediately"", ""time sensitive"") to pressure the recipient, a common phishing tactic, and lacks specific account details.",95
"Hello, the IT department detected a malware infection on your workstation. Run the antivirus scan and install the security patch from the provided link to fix the issue.

Keywords: fix, repair, ransomware, server, network, support team

IT Desk,
Jamie Khan",Phishing Email,yes,yes,"Creates urgency, generic sender, asks user to click an unverified link for a security patch.",95
"Notice, your account requires verification. To restore access, reset your password and enter your username, 2FA verification code, and recovery key.

Keywords: change password, access code, personal information, authentication, log in, two factor

IT Desk,
Avery Wong",Phishing Email,yes,yes,"The email creates false urgency and requests multiple sensitive authentication credentials (username, password, 2FA code, recovery key), which is typical phishing behavior.",100
"Attention, congratulations! You are the winner of a reward. To redeem your payment of $10,000, please provide your routing number to process the sum. This offer is available today only.

Keywords: total cryptocurrency debit card reward

Risk Operations,
Riley Nguyen",Phishing Email,yes,yes,Unsolicited reward requires sensitive financial information (routing number) and creates false urgency.,95
