Email Text,Email Type,Phishing,Ground Truth,Reasoning,Confidence
Your package delivery is pending. Please provide your personal information to confirm delivery.,Phishing Email,yes,yes,"It asks for personal information to ""confirm delivery,"" a common phishing tactic; legitimate carriers do not request sensitive data by email.",92
Your invoice is attached. Please review and pay promptly to avoid penalties.,Phishing Email,yes,yes,Urgent payment request with an attachment and no sender context matches common phishing tactics.,70
Your subscription is about to expire. Renew now to continue enjoying our services.,Phishing Email,yes,yes,Urgency to renew with generic wording and no identifiable sender or channel; a common phishing tactic.,70
"Hello Drew, here is your weekly update on the project's progress. Please review and provide feedback.",Safe Email,no,no,"Content appears to be a routine internal update with no suspicious requests, links, or credential prompts.",85
Important: Update your email account settings to avoid service interruption.,Phishing Email,yes,yes,"The message uses urgency to compel action and lacks verifiable sender information or a secure link, a common phishing tactic.",70
"Hi John, it was great meeting you at the conference. Let's catch up for coffee next week.",Safe Email,no,no,"It's a simple, polite follow-up with no suspicious elements or requests for sensitive data.",85
"Hi Drew, it was great meeting you at the conference. Let's catch up for coffee next week.",Safe Email,no,no,"It's a standard, benign networking follow-up after a conference; no suspicious links, requests, or sensitive data.",90
Congratulations! You've won a $3000 gift card. Click here to claim your prize.,Phishing Email,yes,yes,"It presents an unsolicited prize and requires clicking a link to claim, a common phishing tactic.",90
Your package delivery is pending. Please provide your personal information to confirm delivery.,Phishing Email,yes,yes,Urgent delivery alert asking for personal data; such requests are a common phishing tactic; legitimate carriers don't ask for sensitive info by email.,90
Your invoice is attached. Please review and pay promptly to avoid penalties.,Phishing Email,yes,yes,"The message uses urgency and an attached invoice to prompt payment without context, a common phishing tactic; verify sender before opening.",65
"Hello Alex, here is your weekly update on the project's progress. Please review and provide feedback.",Safe Email,no,no,"It's a generic internal update with no links, attachments, or urgent requests.",92
"Hello Alex, here is your weekly update on the project's progress. Please review and provide feedback.",Safe Email,no,no,"It appears to be a routine internal update with no suspicious elements (no links, no credential requests, no urgent or financial prompts).",75
Your subscription is about to expire. Renew now to continue enjoying our services.,Phishing Email,yes,yes,Urgency to renew a subscription is a common phishing tactic; the message lacks personalization and verifiable sender information.,65
Welcome to our newsletter! Stay tuned for the latest updates and offers.,Safe Email,no,no,Generic newsletter greeting with no links or requests for sensitive data; lacks obvious phishing cues.,75
"Hi Sam, please find the attached report for this month's performance review.",Safe Email,no,no,"The text is a generic business email with an attachment and no obvious phishing cues; still, attachments can be used in phishing, so certainty is limited.",60
Important: Update your email account settings to avoid service interruption.,Phishing Email,yes,yes,Generic alert with no branding or specific account details; pressure to 'update' to avoid service interruption—common phishing tactic.,65
Alert: Unusual login attempt detected. Verify your account by clicking here.,Phishing Email,yes,yes,"The message uses urgency and prompts clicking a link to verify an account, a common phishing tactic; it lacks personalization and legitimate-domain details.",85
"Hello Taylor, here is your weekly update on the project's progress. Please review and provide feedback.",Safe Email,no,no,"The message is generic, lacks urgent requests or credentials/links, and resembles a routine internal update.",70
Please find attached the minutes from our last meeting. Let me know if you have any questions.,Safe Email,no,no,"The message is generic and professional, mentions an attachment of meeting minutes, with no urgent requests or credentials; content alone does not indicate phishing.",70
