Email Text,Email Type,Phishing,Ground Truth,Reasoning,Confidence
Your payment has been declined. Update your billing information to continue using our service.,Phishing Email,yes,yes,"Creates urgency and asks for sensitive billing information, which is a very common characteristic of phishing attempts.",75
Important: Update your email account settings to avoid service interruption.,Phishing Email,yes,yes,"Uses urgency and a threat of service interruption, common phishing tactics to induce immediate action without critical thought.",95
You have a new secure message from your bank. Click here to read it.,Phishing Email,yes,yes,"Impersonates a bank and prompts clicking a link for a ""secure message,"" a common phishing tactic.",100
Your subscription is about to expire. Renew now to continue enjoying our services.,Phishing Email,no,yes,"The content is a standard subscription reminder and lacks typical phishing indicators like suspicious links, requests for sensitive information, or unusual sender details.",90
You have a new secure message from your bank. Click here to read it.,Phishing Email,yes,yes,"Generic bank message with a call to click a link, common tactic to redirect to a fake site for credentials.",95
"Hi Drew, please find the attached report for this month's performance review.",Safe Email,yes,no,"The email uses a plausible business context to encourage opening an attachment, a common social engineering tactic in phishing to deliver malicious content.",85
"Hi Casey, just a reminder about the project deadline next Friday. Let's ensure everything is on track.",Safe Email,no,no,"The email is a simple, common professional reminder and lacks typical phishing indicators like suspicious links, requests for personal information, or unusual urgency.",95
"Dear Morgan, your account has been compromised. Click the link to reset your password immediately.",Phishing Email,yes,yes,"Creates urgency/fear about a compromised account and directs user to click an embedded link for immediate action, typical of phishing.",95
"Dear Jordan, thank you for your purchase. Your order will be shipped soon.",Safe Email,no,no,"The email is a generic purchase confirmation without suspicious links, requests for personal information, or urgent calls to action.",90
You have a new secure message from your bank. Click here to read it.,Phishing Email,yes,yes,"Generic message from ""your bank"" with a call to action to click an unspecified link, common phishing tactic.",95
We noticed some unusual activity in your account. Log in to review recent transactions.,Phishing Email,yes,yes,"It creates urgency and prompts login due to ""unusual activity"" without specific details, a common phishing tactic.",95
Your subscription is about to expire. Renew now to continue enjoying our services.,Phishing Email,no,yes,The text alone is a generic notification; it does not contain malicious elements or requests for sensitive information.,90
We noticed some unusual activity in your account. Log in to review recent transactions.,Phishing Email,yes,yes,"Generic warning of ""unusual activity"" and a direct call to action to ""log in"" without specific account details, aiming to create urgency.",95
"Dear Alex, thank you for your purchase. Your order will be shipped soon.",Safe Email,no,no,"The email content is a generic transactional message with no suspicious links, requests for personal information, or other typical phishing indicators.",95
Your payment has been declined. Update your billing information to continue using our service.,Phishing Email,yes,yes,Creates urgency and asks for sensitive billing information without specific service details.,95
Your payment has been declined. Update your billing information to continue using our service.,Phishing Email,yes,yes,"Creates urgency and prompts for sensitive billing information, a common phishing tactic.",95
"Hi Casey, it was great meeting you at the conference. Let's catch up for coffee next week.",Safe Email,no,no,"This is a generic, friendly message for networking and does not contain typical phishing elements like requests for sensitive information, suspicious links, or urgent action.",100
